spam	enron1/4665.2005-06-09.GP.spam.txt	a more radiant you
spam	enron1/4373.2005-04-25.GP.spam.txt	re : vi - agra valllum c - allis
spam	enron1/4935.2005-07-27.GP.spam.txt	hp psc 1315 all - in - one @ $ 69 . 00
spam	enron1/4979.2005-08-06.GP.spam.txt	a better way is at handheldmed . com
spam	enron1/3979.2005-03-05.GP.spam.txt	lower lipids and lower risk for heart disease langley
spam	enron1/1295.2004-06-06.GP.spam.txt	have this deleeeeeted automatically
spam	enron1/5110.2005-08-31.GP.spam.txt	want something extra in bed ?
spam	enron1/4102.2005-03-19.GP.spam.txt	here it is my friend
spam	enron1/1844.2004-08-15.GP.spam.txt	the . m here on the
spam	enron1/2430.2004-10-08.GP.spam.txt	don ' t be fooled abazis
spam	enron1/2055.2004-08-31.GP.spam.txt	urgent reply
spam	enron1/0647.2004-03-13.GP.spam.txt	free pay per view
spam	enron1/1437.2004-06-28.GP.spam.txt	superb so . ftware
spam	enron1/4796.2005-07-03.GP.spam.txt	greatly improve your stamina
spam	enron1/2987.2004-11-30.GP.spam.txt	we want to cheat
spam	enron1/4497.2005-05-17.GP.spam.txt	now this acts quicker and lasts much longer !
spam	enron1/5079.2005-08-25.GP.spam.txt	young cocks deep inside worn out pussies !
spam	enron1/3709.2005-02-04.GP.spam.txt	94 % off on software - autodesk , corel , xp , adobe - qsa
spam	enron1/2242.2004-09-22.GP.spam.txt	we ' ve found a school for you !
spam	enron1/2377.2004-10-05.GP.spam.txt	all me ^ ds here paliourg
spam	enron1/3165.2004-12-11.GP.spam.txt	new product ! cialis soft tabs .
spam	enron1/3651.2005-01-31.GP.spam.txt	and clement xtv and
spam	enron1/0871.2004-04-18.GP.spam.txt	online pharmacy , v i a g r a and other meds .
spam	enron1/1023.2004-05-04.GP.spam.txt	young wifes
spam	enron1/1717.2004-07-27.GP.spam.txt	bottle of beer bodice rippers beyond 3735
spam	enron1/3315.2004-12-27.GP.spam.txt	max , is a good fucker - says bianca . and she suck his cock and musturbating !
spam	enron1/2713.2004-11-02.GP.spam.txt	re : real teenager fucked by huge ccok
spam	enron1/3821.2005-02-14.GP.spam.txt	bounce skel @ iit . demokritos . gr : non - member submission from [ james read ]
spam	enron1/5032.2005-08-18.GP.spam.txt	playful asian cutie !
spam	enron1/4314.2005-04-19.GP.spam.txt	cardiology , radiology , 7 , 000 senior hospitals , , 172 , 000 senior hospital administrators and doctors .
spam	enron1/4113.2005-03-20.GP.spam.txt	online pharmacy yo
spam	enron1/3530.2005-01-21.GP.spam.txt	pleasure \ / all 1 um , ambl 1 en , xanaax , tussioneex , clal 1 is , \ / 11 agrra , adlpex from $ 65 position run
spam	enron1/3384.2005-01-04.GP.spam.txt	get it now - vicodin madeline
spam	enron1/1863.2004-08-17.GP.spam.txt	take a look melcher sightseer
spam	enron1/1301.2004-06-07.GP.spam.txt	paliourg , top quality software - low prices ! phlyc 8 rqfy
spam	enron1/1340.2004-06-14.GP.spam.txt	i ' ll never stop loving you
spam	enron1/3668.2005-02-03.GP.spam.txt	best free adult personals
spam	enron1/4755.2005-06-27.GP.spam.txt	look through the message - manager
spam	enron1/4486.2005-05-15.GP.spam.txt	all mens need this 5 j
spam	enron1/2290.2004-09-26.GP.spam.txt	nausea , cholesterol , charset = us - ascii " >
spam	enron1/3844.2005-02-15.GP.spam.txt	time magazine articie on pain relief
spam	enron1/2367.2004-10-04.GP.spam.txt	only $ 16 per malboro carton
spam	enron1/4304.2005-04-18.GP.spam.txt	reduce wrinkles
spam	enron1/2491.2004-10-13.GP.spam.txt	windows xp w / office xp for only $ 80 . haddad verified
spam	enron1/0865.2004-04-15.GP.spam.txt	vulgar
spam	enron1/3275.2004-12-23.GP.spam.txt	whats up . b u y all of your meds here . . orestes militate
spam	enron1/1336.2004-06-11.GP.spam.txt	valium ( and 300 other drugs ) shipped overnight cologne
spam	enron1/2153.2004-09-13.GP.spam.txt	we ' ve found a school for you !
spam	enron1/1748.2004-08-02.GP.spam.txt	d - link dwl - g 510 802 . 11 g wireless pci lan adapter @ $ 39 . 85
spam	enron1/1156.2004-05-20.GP.spam.txt	esplanade
spam	enron1/4093.2005-03-17.GP.spam.txt	86 % off for all new software . vindictive redefined
spam	enron1/0754.2004-04-01.GP.spam.txt	our recommendations make you big money
spam	enron1/0359.2004-02-04.GP.spam.txt	- = i suppose outstanding proffer for you at the moment valued paliourg ! = - f 5 acvbv 3 r 2 sfoxtkvr
spam	enron1/0477.2004-02-17.GP.spam.txt	quick , easy vicodin w lij tirb xhzcixu
spam	enron1/1985.2004-08-24.GP.spam.txt	rock her world with the little pill !
spam	enron1/3985.2005-03-06.GP.spam.txt	hi
spam	enron1/0854.2004-04-15.GP.spam.txt	buy a home today bad credit no problem
spam	enron1/2217.2004-09-20.GP.spam.txt	we ' re giving away free x - box
spam	enron1/0905.2004-04-23.GP.spam.txt	soul mate
spam	enron1/2511.2004-10-16.GP.spam.txt	value meds at affordable prices
spam	enron1/1099.2004-05-14.GP.spam.txt	fwd : vl / codin ? vl @ gra > v + a + lium > xania | x som @ - : p : ntermin uqueyvisxkhi
spam	enron1/4938.2005-07-27.GP.spam.txt	about celebration
spam	enron1/3400.2005-01-06.GP.spam.txt	rolex , cartier , piaget replicas - expensive look , not expensive price - omega , longines , louis vuitton - 830451
spam	enron1/4552.2005-05-23.GP.spam.txt	can you last 36 hours ? mol
spam	enron1/0147.2004-01-04.GP.spam.txt	antigen downstairs dance
spam	enron1/3442.2005-01-10.GP.spam.txt	sexually - explicit : meet the wildest babes
spam	enron1/3871.2005-02-19.GP.spam.txt	online pharmaip
spam	enron1/5083.2005-08-25.GP.spam.txt	you prescription number 66
spam	enron1/2452.2004-10-09.GP.spam.txt	awesome movies of the super sexy jaime pressly
spam	enron1/1130.2004-05-16.GP.spam.txt	win a turbocharged jaguar xp in carter ' s casino affirmation
spam	enron1/1760.2004-08-06.GP.spam.txt	vlc , 0 dln for sale , no prior pres . crip . tion needed
spam	enron1/2660.2004-10-29.GP.spam.txt	vernal ang aroused young women are waiting you !
spam	enron1/1660.2004-07-19.GP.spam.txt	onlinepharmacycheap
spam	enron1/0585.2004-03-02.GP.spam.txt	! ebay reguiar verification
spam	enron1/0046.2003-12-20.GP.spam.txt	real products for real people . b
spam	enron1/2042.2004-08-30.GP.spam.txt	? ? ? , ? > ? ? ? ? ? ?
spam	enron1/0238.2004-01-19.GP.spam.txt	sunday
spam	enron1/0561.2004-02-24.GP.spam.txt	holiday voucher # 608324 tropical travel package
spam	enron1/3144.2004-12-10.GP.spam.txt	did you see my picture ?
spam	enron1/3746.2005-02-07.GP.spam.txt	i like older men
spam	enron1/0891.2004-04-19.GP.spam.txt	assimilate promiscuity capricorn barcelona sse conduce programmer cranston festival ryder atrocity baronial pictorial pyroxene tray rube woven spaghetti casualty ferruginous befog acton glans blackfeet bounty alias waterproof
spam	enron1/4600.2005-05-29.GP.spam.txt	portable stereo speakers for ipod digital player @ $ 39 . 00
spam	enron1/1474.2004-07-03.GP.spam.txt	please update your account details with citibank
spam	enron1/2869.2004-11-19.GP.spam.txt	relocate to the usa ! get a green card easily !
spam	enron1/3938.2005-02-28.GP.spam.txt	enhance your anatomy
spam	enron1/4841.2005-07-09.GP.spam.txt	it ' s not working like it used to ?
spam	enron1/1066.2004-05-07.GP.spam.txt	jurirne get latest softwares , 99 % savings . cqunecc
spam	enron1/3812.2005-02-12.GP.spam.txt	fwd : hi paliourg , like to watch real people getting dirty . no fees for life .
spam	enron1/2442.2004-10-08.GP.spam.txt	this site has sweet teen sex , check it o
spam	enron1/1858.2004-08-17.GP.spam.txt	pay less for microsoft office software
spam	enron1/0438.2004-02-14.GP.spam.txt	no more injections
spam	enron1/3452.2005-01-11.GP.spam.txt	re : where the investigation was
spam	enron1/4224.2005-04-10.GP.spam.txt	confirm your online banking account
spam	enron1/3012.2004-12-01.GP.spam.txt	submision result
spam	enron1/4988.2005-08-10.GP.spam.txt	this was the one recommended to me
spam	enron1/1317.2004-06-10.GP.spam.txt	message
spam	enron1/1775.2004-08-08.GP.spam.txt	buy xana : x inexpen : sive pills now yjppppdz
spam	enron1/3218.2004-12-16.GP.spam.txt	re : final notice # 7 v 8477
spam	enron1/2500.2004-10-14.GP.spam.txt	reply : shy mom wants to date you
spam	enron1/3723.2005-02-06.GP.spam.txt	cheating house wife services
spam	enron1/3013.2004-12-02.GP.spam.txt	im fed up of my health problem
spam	enron1/3113.2004-12-08.GP.spam.txt	do you own a car ; starting december 7 th
spam	enron1/2984.2004-11-29.GP.spam.txt	rolex is forever . are you for it ?
spam	enron1/1224.2004-05-28.GP.spam.txt	re : your account # ln 869
spam	enron1/3321.2004-12-28.GP.spam.txt	heisse sx action
spam	enron1/1557.2004-07-12.GP.spam.txt	fw : free digital payperview
spam	enron1/0571.2004-02-25.GP.spam.txt	lima doubtful eerily cumbersome boeotia
spam	enron1/0881.2004-04-18.GP.spam.txt	absentminded volition cavil corpus deacon fond coproduct radiant decertify coplanar dynamite dialogue seductive charlemagne birdie beard audiotape dieldrin insistent bereft bureaucratic heap presumptive creedal guaranteeing
spam	enron1/2271.2004-09-24.GP.spam.txt	you can be smart !
spam	enron1/0595.2004-03-03.GP.spam.txt	this is the book my friend was talking about
spam	enron1/5007.2005-08-14.GP.spam.txt	meet kinky local girls
spam	enron1/0963.2004-04-27.GP.spam.txt	vic . odin n ^ ow
spam	enron1/2458.2004-10-09.GP.spam.txt	young sluts had sex for tewnty bucks
spam	enron1/2052.2004-08-31.GP.spam.txt	taboo pics of small children
spam	enron1/2437.2004-10-08.GP.spam.txt	miracle protein for immune system
spam	enron1/3887.2005-02-21.GP.spam.txt	popular software at low low prices . misunderstand developments
spam	enron1/4558.2005-05-23.GP.spam.txt	you have won ! ! ! !
spam	enron1/0492.2004-02-19.GP.spam.txt	be a men byronizes
spam	enron1/1533.2004-07-09.GP.spam.txt	claim your winning prize
spam	enron1/3131.2004-12-09.GP.spam.txt	save up to 80 % on microsoft products !
spam	enron1/2192.2004-09-16.GP.spam.txt	the first natural male enhancement product
spam	enron1/3523.2005-01-20.GP.spam.txt	time may be running out
spam	enron1/2410.2004-10-06.GP.spam.txt	special offers - various
spam	enron1/1416.2004-06-25.GP.spam.txt	new message .
spam	enron1/3471.2005-01-13.GP.spam.txt	there ' s nothing like a hot penny stock
spam	enron1/0794.2004-04-07.GP.spam.txt	satisfy her nj 2 w
spam	enron1/1044.2004-05-06.GP.spam.txt	paliourg learning for life
spam	enron1/1487.2004-07-03.GP.spam.txt	shopping for [ mortgages ] made easy
spam	enron1/2967.2004-11-28.GP.spam.txt	capsize
spam	enron1/4026.2005-03-11.GP.spam.txt	i ' m glad we met
spam	enron1/1343.2004-06-14.GP.spam.txt	naturally busty helen . . fickle
spam	enron1/2293.2004-09-26.GP.spam.txt	buy pain relief medicine at unbelievable prices
spam	enron1/4668.2005-06-10.GP.spam.txt	everyone need this gwpfx
spam	enron1/1575.2004-07-13.GP.spam.txt	$ 37258
spam	enron1/0895.2004-04-22.GP.spam.txt	deaden rickets shiplap lifelong doreen chemisorb wheel declination diem fairchild omega
spam	enron1/0323.2004-01-26.GP.spam.txt	layton dana dutchmen sideband declaration
spam	enron1/0674.2004-03-19.GP.spam.txt	order prescript & ion dru # gs online !
spam	enron1/3954.2005-03-02.GP.spam.txt	adult movie downloads to keep you company .
spam	enron1/0122.2003-12-31.GP.spam.txt	re : ye , and fagott jabbed
spam	enron1/0784.2004-04-06.GP.spam.txt	award notification ! ! ! ! ! ! ! ! !
spam	enron1/2711.2004-11-01.GP.spam.txt	regarding wamu checking account urgent update - 9080 in
spam	enron1/1739.2004-07-30.GP.spam.txt	pervers
spam	enron1/3533.2005-01-21.GP.spam.txt	cartier , piaget , rolex replicas - so real you cannot tell the difference - longines , louis vuitton , omega - 128285
spam	enron1/2647.2004-10-27.GP.spam.txt	diet medications online
spam	enron1/1628.2004-07-16.GP.spam.txt	boxcar plutarch roof
spam	enron1/2234.2004-09-22.GP.spam.txt	sarah 25 has invited you to open a on - line . dating : site account
spam	enron1/3792.2005-02-10.GP.spam.txt	breaking news
spam	enron1/3856.2005-02-17.GP.spam.txt	re : start dating
spam	enron1/4746.2005-06-26.GP.spam.txt	bigger is better
spam	enron1/3166.2004-12-11.GP.spam.txt	christmass s @ | e - wndows nt 4 . 0 enterprise server
spam	enron1/1740.2004-08-01.GP.spam.txt	fifty dollars for office xp hannibal
spam	enron1/4678.2005-06-11.GP.spam.txt	giftlist - rolex watch
spam	enron1/3230.2004-12-17.GP.spam.txt	painn killers weiight loss no docctor
spam	enron1/0352.2004-02-02.GP.spam.txt	re : tittletattle secrets
spam	enron1/3547.2005-01-22.GP.spam.txt	secrets of the rich and powerful revealed !
spam	enron1/1216.2004-05-28.GP.spam.txt	gorgon
spam	enron1/3167.2004-12-12.GP.spam.txt	can you assist your son with his pain
spam	enron1/1495.2004-07-04.GP.spam.txt	fw : insider secrets in real estate investing
spam	enron1/1642.2004-07-18.GP.spam.txt	live better
spam	enron1/0723.2004-03-25.GP.spam.txt	paliourg , super offers for meedication only here .
spam	enron1/3397.2005-01-05.GP.spam.txt	online shopping . get it quickly and save .
spam	enron1/2886.2004-11-20.GP.spam.txt	this 12 minute movie will change your life . daughter
spam	enron1/0710.2004-03-23.GP.spam.txt	tue , 23 mar 2004 12 : 06 : 14 - 0500 r ~ x quite a difference , w / overnight shipping
spam	enron1/0751.2004-03-30.GP.spam.txt	jennifer
spam	enron1/3322.2004-12-28.GP.spam.txt	over 160 fda approved meds
spam	enron1/1508.2004-07-09.GP.spam.txt	how ' s it going
spam	enron1/4727.2005-06-19.GP.spam.txt	a new era of online medical care .
spam	enron1/3944.2005-02-28.GP.spam.txt	real - time alert for hot stock feature
spam	enron1/0830.2004-04-12.GP.spam.txt	urgent assistance
spam	enron1/3934.2005-02-27.GP.spam.txt	your order # 29184
spam	enron1/1433.2004-06-28.GP.spam.txt	family reunion
spam	enron1/2051.2004-08-31.GP.spam.txt	looking for love ? tonight ?
spam	enron1/0914.2004-04-24.GP.spam.txt	inkjet , laser charset = us - ascii " >
spam	enron1/0312.2004-01-26.GP.spam.txt	we deliver to your door within 24 hours !
spam	enron1/3862.2005-02-18.GP.spam.txt	contemporary course to decrease mass !
spam	enron1/0455.2004-02-16.GP.spam.txt	application declined
spam	enron1/0847.2004-04-14.GP.spam.txt	fantastic news 1294
spam	enron1/0093.2003-12-28.GP.spam.txt	great x - mass gift travel news > > an amazing 5 - night florida vacation package
spam	enron1/0775.2004-04-05.GP.spam.txt	19 and readyyet
spam	enron1/4377.2005-04-25.GP.spam.txt	stock market standouts
spam	enron1/3110.2004-12-08.GP.spam.txt	get back to me please
spam	enron1/3338.2004-12-29.GP.spam.txt	how have you been , , obtain all of your meds here . . topic snuggle
spam	enron1/4848.2005-07-09.GP.spam.txt	popularity pills , cheap ! ! ! viagra , cialis , and more !
spam	enron1/1149.2004-05-19.GP.spam.txt	better s . e . x guar . antee . d
spam	enron1/4778.2005-06-29.GP.spam.txt	new product ! cialis soft tabs .
spam	enron1/2115.2004-09-10.GP.spam.txt	[ 20 ] stop unsolicited mail [ 04 ]
spam	enron1/3328.2004-12-28.GP.spam.txt	quality medications available with discounts prices by ordering online .
spam	enron1/2512.2004-10-16.GP.spam.txt	final award wining notifications
spam	enron1/2803.2004-11-12.GP.spam.txt	this is your dad
spam	enron1/2770.2004-11-10.GP.spam.txt	important account notification from suntrust bank
spam	enron1/3872.2005-02-19.GP.spam.txt	penls enlarg 3 ment pllls
spam	enron1/2733.2004-11-05.GP.spam.txt	vicodin for you . cheap .
spam	enron1/0615.2004-03-08.GP.spam.txt	multiple ways to get home loans .
spam	enron1/3483.2005-01-15.GP.spam.txt	help his husband with the pain
spam	enron1/1825.2004-08-14.GP.spam.txt	canadian pharmacy retrovir
spam	enron1/3441.2005-01-10.GP.spam.txt	more money now
spam	enron1/1811.2004-08-12.GP.spam.txt	63 - ee . . . despondent dobson
spam	enron1/0971.2004-04-30.GP.spam.txt	proccess credit cards online , hispanic
spam	enron1/0861.2004-04-15.GP.spam.txt	fluorite
spam	enron1/1981.2004-08-24.GP.spam.txt	notebookplus - carrying cases
spam	enron1/2554.2004-10-19.GP.spam.txt	we sell regalis for an affordable price
spam	enron1/3238.2004-12-18.GP.spam.txt	fw : old aged woman wants to date you
spam	enron1/5157.2005-09-06.GP.spam.txt	epson inkjet cartridges from 5 . 99
spam	enron1/0928.2004-04-24.GP.spam.txt	stamp out s _ p _ @ _ m paliourg
spam	enron1/1037.2004-05-05.GP.spam.txt	as hard as you can and she still wants more
spam	enron1/3959.2005-03-02.GP.spam.txt	winning with small - cap daily trading .
spam	enron1/4985.2005-08-09.GP.spam.txt	77 % off for all new software . manes pion
spam	enron1/4394.2005-04-28.GP.spam.txt	no gimmicks here , just great rates . - cataloger charitableness
spam	enron1/0324.2004-01-26.GP.spam.txt	re : valium charset = iso - 8859 - 7 " >
spam	enron1/0673.2004-03-19.GP.spam.txt	fwd : we supply all . vlagr $ vali : u : m . xan _ a _ x ) vlcodi \ n : s : oma \ pnt : e : rmin xxnfwvwymvxd
spam	enron1/4890.2005-07-18.GP.spam.txt	best prices for impotence drugs
spam	enron1/4714.2005-06-16.GP.spam.txt	acrobat pro 7 . 0 $ 69 . 95 xp pro
spam	enron1/2826.2004-11-16.GP.spam.txt	canvas
spam	enron1/0463.2004-02-16.GP.spam.txt	xp , adobe , autodesk , corel oem overstock sale from antoine poole
spam	enron1/4737.2005-06-23.GP.spam.txt	@ $ 89 . 00 w / speakers . . . . hp 17 " crt flat monitor
spam	enron1/1183.2004-05-21.GP.spam.txt	barely of age and ready for your company
spam	enron1/3026.2004-12-02.GP.spam.txt	fixed rate at 3 . 25
spam	enron1/4489.2005-05-16.GP.spam.txt	popular soft . at low low prlces ! burch
spam	enron1/5036.2005-08-18.GP.spam.txt	small - cap preview
spam	enron1/4493.2005-05-17.GP.spam.txt	ass ! st your sister in pain
spam	enron1/3540.2005-01-22.GP.spam.txt	get laid tonight : do you need someone to touch
spam	enron1/1635.2004-07-17.GP.spam.txt	free on line medical consulation . . just northumberland
spam	enron1/4904.2005-07-22.GP.spam.txt	perform your best in bed
spam	enron1/1926.2004-08-20.GP.spam.txt	shopping for [ mortgages ] made easy
spam	enron1/1949.2004-08-21.GP.spam.txt	a farmers wife is never reallllly alone
spam	enron1/4653.2005-06-05.GP.spam.txt	presenting opportunity for americans
spam	enron1/0062.2003-12-22.GP.spam.txt	re [ 8 ] : dear friend -
spam	enron1/1027.2004-05-04.GP.spam.txt	hi paliourg all available meds . available all . binaural cvonyy wakerobin
spam	enron1/3247.2004-12-18.GP.spam.txt	unique stocking stuffer
spam	enron1/0528.2004-02-21.GP.spam.txt	fwd : bargain : v : alium # v | @ gra $ : x : anax ? fi ` 0 ric 3 t pnte / r / min tburn
spam	enron1/4815.2005-07-04.GP.spam.txt	rubbed his hands
spam	enron1/1727.2004-07-28.GP.spam.txt	renew your vitality
spam	enron1/4866.2005-07-12.GP.spam.txt	strapon fucked cunt lickin dyke .
spam	enron1/4254.2005-04-13.GP.spam.txt	we cannot cancel your payment no 4722704408
spam	enron1/2590.2004-10-24.GP.spam.txt	best software prices . generative wardrobes
spam	enron1/0644.2004-03-13.GP.spam.txt	cheap prices on valium
spam	enron1/3883.2005-02-21.GP.spam.txt	use the links to get more information on rx meeds needn ' t
spam	enron1/4289.2005-04-18.GP.spam.txt	quality rx meds supplier goode
spam	enron1/0449.2004-02-14.GP.spam.txt	catv meaty cretin whirligig lorelei baptismal oscillate beaver brenda staunton heresy maroon rio coventry sexual crummy transalpine acme loose prison cranky cobra guile edgy stephanie premature tutu cia satire alia animadversion hire simplicial auric digression sunbonnet
spam	enron1/4101.2005-03-19.GP.spam.txt	growing company ignored by wall street
spam	enron1/2932.2004-11-23.GP.spam.txt	re : info you requested wo 470
spam	enron1/2433.2004-10-08.GP.spam.txt	fw : old aged mmomy wants a date
spam	enron1/1847.2004-08-15.GP.spam.txt	re - order discounts 0
spam	enron1/5055.2005-08-21.GP.spam.txt	the perfect gift , buy him a piaget watch
spam	enron1/1588.2004-07-13.GP.spam.txt	uqfcavegwo our team is ready
spam	enron1/4456.2005-05-07.GP.spam.txt	investor here .
spam	enron1/4547.2005-05-21.GP.spam.txt	backgammon tournament
spam	enron1/0630.2004-03-10.GP.spam.txt	good - day
spam	enron1/2724.2004-11-04.GP.spam.txt	alert : spam prevention
spam	enron1/0094.2003-12-28.GP.spam.txt	( tigow ) portable computer sell - out due to misordering by our client ( utaby )
spam	enron1/4077.2005-03-16.GP.spam.txt	v - codin and xa ' nx are cheeap 7 aq
spam	enron1/0228.2004-01-14.GP.spam.txt	paliourg , - - > 78 % ! . . . . ( bespoke 4062 nn )
spam	enron1/2755.2004-11-08.GP.spam.txt	i bet she will noitce ! ! . id : ocaw 97 qgez
spam	enron1/2867.2004-11-19.GP.spam.txt	re : your code # 5 g 6878
spam	enron1/3936.2005-02-28.GP.spam.txt	do you care ?
spam	enron1/1500.2004-07-06.GP.spam.txt	re :
spam	enron1/4939.2005-07-28.GP.spam.txt	nebenarbeit als gehilfe ! ( ref : 239 )
